,_PO_,_PO_.1,_PO_.2,_PO_.3,_PO_.4,_PO_.5,_PO_.6,_PO_.7,_PO_.8,_PO_.9,_PO_.10,_PO_.11,_PO_.12,_PO_.13,_PO_.14,_PO_.15,_PO_.16,_PO_.17,_PO_.18,_PO_.19,_PO_.20,_PO_.21,_PO_.22,_PO_.23,_PO_.24,_PO_.25,_PO_.26,_PO_.27,_PO_.28,_PO_.29,_PO_.30,_PO_.31,_PO_.32,_PO_.33,_PO_.34,_PO_.35,_PO_.36,_PO_.37,_PO_.38,_PO_.39
Lowest Stock Price,-0.026140032424049803,-0.001763630568683408,-0.012288408121444064,-0.011330437371071568,-0.00993000268543279,-0.03445794249631312,-0.058825704549711165,-0.025772772070568953,-0.03672605976885762,-0.03819292726687789,-0.011949307958772665,-0.00463778176216384,-0.003088479216634882,-0.00496740944326631,-0.004356171006193217,0.00814119670815654,0.008630683912329401,-0.001335638328936841,-0.04221360832924396,0.002814370336101694,-0.01189060340793454,0.0018924664377533399,0.013344569409145097,0.022494839268011588,0.017510890529946886,0.016062491404084042,0.011652004316128162,-0.01074010713520013,0.007924531849594007,0.004642392974376918,-0.10034973484374562,-0.09848183896392607,-0.09848183896392607,-0.09847627265226674,0.01163290777665493,0.005694448897130816,0.004126121913053914,-0.11368865984043293,0.01163290777665493,0.013496952552427794
Shares Buyback Ratio %,-0.003067675003147992,0.02134186522141486,0.019841253547034747,0.050907155797565315,0.04297926404086732,-0.022102570580411474,-0.028020725072965824,0.006969052435834284,-0.039218162249416606,-0.03306277206956999,0.03205314061547281,0.013814039827028154,0.013270785474386596,0.02531168170598213,0.01200728184796888,0.02485327731878368,-0.01703876061943067,-0.01703876061943067,-0.0453104053579586,0.10548617770073698,-0.004576609626944572,0.09137541540200002,0.0973154211048155,0.008260440494666742,0.09192246079573609,0.10291355651143581,0.0914705804722403,0.0037765072125781544,-0.018616168438769204,0.010592972549546376,-0.03241176145109337,-0.03126108528886182,-0.052029877061753285,-0.032401201025532664,0.03526414326174254,0.025262358659154816,-0.0014299399209683479,-0.027305664027170197,0.03548945730548808,0.03548945730548808
Buyback Yield %,0.02238213510764509,0.0030161758930276963,0.0017791471147672218,-0.0520456563788235,-0.05032821568521118,0.027540664046256744,0.10162474980060458,0.04238715202160721,-0.045557663244211316,-0.04538908636328037,-0.05549308977953152,-0.03326663714031197,-0.042660236720774944,-0.033733824622639574,-0.04487507645034322,-0.0232757087395285,0.0010716533748949429,0.010876194089546558,-0.03053710635732409,-0.053122205286924164,0.07856093270034095,-0.05253633005002476,-0.05253633005002476,-0.01935919515288114,-0.053172914456255896,-0.052608169221193914,-0.06294887196153677,-0.00907407186253175,-0.022942342801200825,-0.003181275135298927,0.07849946551967864,0.08084827155423718,0.08281837411940222,0.0785069136974526,-0.036282700597476236,-0.03556113033158449,-0.016299024765386076,0.08019621922135738,-0.0350825119939028,-0.035205829529614895
YoY Rev. per Sh. Growth,-0.03673495857902148,0.025380751816937025,0.027721013980719283,-0.011096034455391313,-0.011291610438865294,-0.006563678520807157,-0.0033938170617064402,-0.01588780654801051,-0.0048047510428211974,-0.0036821385800221403,-0.011085250752182713,0.012444483493755744,0.011484667924884364,0.00965421010041784,0.0028323863399184906,0.012515838018876882,0.03529915129220994,0.036719059138755804,-0.007576875579549675,-0.004596777490398161,0.03228577945952683,-0.0023234801522171228,-0.0019636248296152833,0.022342503052385155,-0.002726716196752411,-0.0022878566066013703,-0.0026333348751035133,0.010139288759601895,0.01220354141803884,0.026847410173735816,-0.038330047130691894,-0.03848457241214662,-0.041608796201931975,-0.0395363557561409,0.0027645628524652975,0.0037128023810409356,0.09643636858208211,-0.008712891295154502,0.003867327662495659,0.003550524986782679
YoY EPS Growth,-0.039823879948901644,-0.000660314419873213,0.0018536080788594785,-0.00112459606787026,-0.0011299348448406505,-0.004428138319248214,-0.00231186011159864,-0.02762567465196706,0.006354337408012726,0.005002697499694995,-0.0009193921145329879,0.0021087901396996383,0.0031124238666811518,0.0031124238666811518,-0.011459715892996488,0.004552676756074436,0.0280300043552658,0.028884369350379507,0.005245545057502294,0.00025901899066289175,-0.001409033466368866,0.0006608256030357284,0.00025901899066289175,0.02001730082423377,0.00033659382604964323,0.00029464253627864423,0.00021271637987827462,0.0008805514859146493,0.00011900644567335744,0.0018536080788594785,0.023344774629746344,0.023344774629746344,0.023198054268543065,0.022975753843833838,-0.012091855980863351,-0.012254892455302889,0.09810826224737752,0.021065632409417886,-0.010972611479204055,-0.010597953381458722
YoY EBITDA Growth,-0.03750319349701191,-0.011039314451091024,-0.011126588982881366,-0.0039344092941543465,-0.0032649453251844245,-0.002871449663713496,-0.0023308965032533013,-0.01594902939114961,0.0019531342098447957,0.003018169913051898,-0.003296352165168057,-0.0013234534102336132,-0.00048344386408740846,-0.0013650545682872038,-0.01414489452689371,0.011788607532190796,0.021444194802091338,0.02282001473238543,0.009111333478358694,0.003791499972850704,0.011215677409700376,0.004146800774820301,0.003247721024934546,0.03355320420877659,0.004151684884378462,0.0029175092555143323,0.003692967177719858,0.006609528101796474,0.005058896862237095,-0.00836381700037972,0.019153784510434174,0.017590049146319255,0.019658358720289756,0.01912304507437658,-0.015810489278459072,-0.013053815978602171,0.11248548171470855,0.01456107692760865,-0.012575197640920474,-0.013438733112584363
5-Year EBITDA Growth Rate,-0.051551158667297516,0.010510980275897674,0.010515785118061949,0.01922704936118967,0.019289145212779066,-0.0022867780948164803,-0.012230308753759044,-0.03909860619832899,0.0039086406255157665,0.004926126394320749,0.01945236340493521,-0.005489626623786938,-0.005857279942933176,-0.0057548527269589075,-0.005707414844826972,-0.022819480142591,0.026381424581968356,0.02720009409410188,-0.028485094804298387,0.05764989709867471,0.0206717705859118,0.056904897276961915,0.0567487244942607,-0.01295059371206273,0.05636251643342256,0.05648836126406352,0.05599668111838659,-0.021140544824477185,-0.017200703043836352,0.008294053354596652,-0.054171096503794015,-0.054592400601756075,-0.05537112135695001,-0.055426724540641355,-0.005392052318971309,-0.005624060964347639,0.05227767237693726,-0.05170052765694823,-0.0055533954927271725,-0.005450968276752907
Shares Outstanding (Basic Average),-0.017330545214903643,-0.021904939468779774,-0.0342859340708404,0.04138219413820372,0.03754595769798648,0.02840367263072704,-0.002952319969795404,-0.006238297724092726,0.021055250288188828,0.004108975236680136,0.028182214585962293,-0.02054710724248748,-0.02227253288588708,-0.02227253288588708,-0.02850022497663947,-0.023442615171546995,-0.020513295102185653,-0.019632292673009484,-0.05580448484469855,0.03491017008682868,-0.029389962443309863,0.04457560577796985,0.042850012021144426,0.00487664798876971,0.03889873910831117,0.04313509337720237,0.03305171025701383,-0.00813453995102634,-0.01443555187502343,-0.012881021408409032,0.10709418147638841,0.09783432341233768,0.08986813332587737,0.10134226856658933,-0.00592738797293142,-0.006142604006845338,0.040297557763457684,0.1589693873535983,-0.007343716086218571,-0.00794105939990605
Shares Outstanding (EOP),0.01887123798611556,0.022871308673363223,0.021874387330667655,0.009278428720529754,0.009286733832388247,0.012878892872472264,-0.00880858736000099,0.02538210759909223,0.03878708438274417,0.039100701301760805,-0.003697502084813743,0.02598531922278282,0.007633363320305918,0.007633363320305918,0.010902759733875356,0.024473671601226026,0.0006837289537059859,-0.008973227600806395,-0.026635372668529705,-0.013565770182511335,-0.006810391296437226,0.00117162784708209,-0.0009655459357399906,0.019344871020153826,0.0012072513926978442,0.0012072513926978442,-0.013166946903832334,0.011327492108313287,0.02125069859028041,0.022471730644355137,-0.00356737702983114,-0.007342847222612453,-0.006411780591849663,-0.0067939579163748005,0.019817386021519934,0.018396803424594675,0.012571256305591447,-0.011870886819859233,0.024573278022688123,0.024709502061054146
Beta,-0.001676558996351202,0.004086639962552035,0.0035187455358610025,0.026915084100271377,0.026058375949575458,-0.052851069717645714,-0.019327344940698463,-0.002687400525652514,-0.0492053967556357,-0.04633807749403457,0.02739288033820596,0.008572573413554151,0.013768431621943675,0.012761095597654037,0.00427025922295262,0.03193996779808608,-0.01049871179386605,-0.015695453114169904,-0.008328713523167271,0.039638698884100966,-0.02095925104030645,0.03822561156160179,0.0390536830811812,0.008034524215519664,0.03882485932294761,0.03882485932294761,0.03882485932294761,-0.016382492150790184,-0.016896953638073614,0.010426182284934445,-0.03502225643104858,-0.03511077534794473,-0.03502225643104858,-0.03456567030033387,0.00012582207797100448,-0.0005822560358037074,-0.06041615536033952,-0.03740838538466419,-0.005112257328389171,0.003296665920938515
Filing Date,0.009697840924156112,-0.10828091844772861,-0.12220975638611956,0.023052906765936302,0.027671708365096057,0.030064693959565337,0.012986648498972686,-0.02459213785176781,0.02670236321380614,0.01519561298968508,0.03726635420557721,-0.040107081567404855,-0.039617174450213476,-0.03926331315372978,0.00808131019760975,-0.06266660022686353,-0.00155237773487241,0.0002488073893375562,-0.05782956130690419,0.04569900438433082,-0.026318976852224556,0.0456862225065473,0.04569900438433082,-0.038122366288504544,0.04501447913447398,0.042521915741865236,0.04265474201670724,-0.04258011995539406,-0.04281691576820281,-0.10695436980813815,0.16095014499471932,0.16006966166682254,0.15948774234280286,0.15978122733370226,-0.0665489296680445,-0.06744684631965084,0.04888597337562474,0.19126027357183456,-0.09128292322816613,-0.09291654138986602
Restated Filing Date,0.0033143202388444893,-0.10118768622794491,-0.10475694236246269,0.046663136632641156,0.046663136632641156,0.03722484592820725,0.013048322521125791,0.01034051183233148,0.03494775521598025,0.03375136802261703,0.05027634039969137,-0.03693919775196806,-0.03456888870323981,-0.03423229546924204,0.006256119917974057,-0.060057927545064796,0.004884849409078474,0.005348473264548168,-0.05421021475727884,0.056506293712388765,-0.020176719105765017,0.0580315753588656,0.057822868025162726,-0.03434295560687365,0.054614349597254086,0.05491308880709472,0.05371492583398625,-0.04210028847442723,-0.04210028847442723,-0.10172568023568884,0.1753417395665659,0.1757107519990716,0.1753417395665659,0.17642519860874528,-0.07304280709841438,-0.07391883460096346,0.04942049973070972,0.21866665244998604,-0.084157824970275,-0.08526172391477252
Earnings Release Date,-0.02973624761757569,0.1209589099548552,0.08618914183295218,0.01230894713588284,-0.015533436650312366,0.014432848589107967,0.013835709467036111,-0.008931712616496014,0.018739827478175358,0.01873880033298422,0.012406709738184668,0.11139648283686344,0.11368036921931231,0.1140025524903441,0.09983555098888859,0.004844562230325266,0.0445207946622271,0.04641911981121324,0.03218561077808652,0.015184040673548872,0.036313743750035925,0.01362058576361671,0.013374250915839348,0.018772358496720994,0.0136962166805225,0.015528584048558947,0.014030691972870053,0.05271724431404656,0.05271724431404656,0.11578197624654196,0.04831030334407963,0.04972490153314404,0.04818378822334444,0.04785361111065279,0.09778015158040229,0.09805397179802947,0.016048445257254036,0.04910524192377578,0.09811003401515431,0.09719081502406896
Number of Shareholders,0.03643466233261154,0.003735748378426296,0.005031801681956772,-0.04761398375998041,-0.04944123940728153,0.02885411487868192,0.10540655291099678,0.04358667733278366,-0.0441361272060001,-0.04252850940684575,-0.04761398375998041,-0.023689370778505664,-0.024639095485103773,-0.025631861893798253,-0.02898118056097274,-0.017664554636849836,0.016772262714480794,0.01660315618782003,0.002222750787114301,-0.044618010656405915,0.08393762057155979,-0.044185696126995425,-0.04419126243865473,-0.011698913264563238,-0.04536695516707565,-0.04390429833100575,-0.04415007258137967,-0.008316417183007376,-0.008691075280752712,0.00458291437769881,0.08299297982358127,0.08541610500954613,0.08307474715276154,0.0842431947232649,-0.027952220787945795,-0.028591549963353027,-0.004504715862417359,0.08299572457243677,-0.027312983133658774,-0.02803412267093496
Number of Employees,0.02376546929749844,0.0188801047020367,0.019211563672463846,0.007993767645421004,0.007259391239023512,0.009836150807684966,0.005063408991966439,0.022038087815081653,0.040400935782328,0.03946376756358006,0.006281034222923224,0.024284334303897554,0.021729683026865305,0.025019701913394775,0.02403230705179288,0.022621583838671983,-0.0055938159350890065,-0.003515323006590395,-0.006503827478812971,0.007701764510247424,-0.011465568129676473,0.0075417436966050645,0.007224941020892086,0.014785939224370926,0.007665748471436439,0.007665748471436439,0.007577367242220817,0.016749714704103743,0.015618213634292688,0.020278013530125445,-0.012915296214854839,-0.013833714863854294,-0.01307992840765414,-0.013833714863854294,0.023409518674634165,0.022119046264632024,-0.005778234958948238,-0.017551511398314665,0.023745994483966883,0.023409518674634165
Price (CN¥),0.0038476950721994035,0.02653294348528619,0.024668617110361182,-0.028026904672117853,-0.025322940922033955,0.015441372042823235,0.012715432819765764,0.015658125443153658,0.023442139245210124,0.022842374163898636,-0.020053336650869346,0.03846194196689488,0.04219952128382441,0.042228109912382045,0.0314241497238944,-0.015369377866047947,0.029741121111914293,0.024721183158407305,0.1438325789592406,-0.022372050873486437,-0.017130426535247063,-0.02035906707559383,-0.02454646899506093,-0.008104781118000982,-0.022294759657734607,-0.02011871837292133,-0.022444386308936373,0.17335121521429245,0.17561072146662007,0.030190713093962103,-0.04401256185098843,-0.04131490389642891,-0.04459843708788785,-0.0445255678619757,0.03078503840735028,0.026260160775499728,-0.024061597260868976,-0.02248535248434836,0.03027732701067768,0.030140779401054363
Market Cap (CN¥ Million),-0.052736116376324735,0.011557656927292503,0.006765379373322189,-0.017762301368969773,-0.01647696235678021,-0.05299248220379298,-0.03465418344789056,-0.031065717157929038,-0.04587877498476101,-0.046187636793245314,-0.02011308429448152,-0.017926014602197435,-0.017074364796754147,-0.017299678840499686,-0.021924460443461052,0.052685439331132414,0.01286086642955266,0.013841355971198635,0.023776193155067633,-0.02098702321415439,0.008222198384342622,-0.01882932350970473,-0.018651108229945333,0.056793844893543076,-0.017602690790302973,-0.019897261304869723,-0.018337067196700464,0.04962356409509647,0.05129386570203967,0.010935564350658815,-0.015335551475006579,-0.01546377925665282,-0.016618263617951934,-0.01546377925665282,-0.02314328089224268,-0.023375779255809245,-0.021227354506637174,-0.013925289474239827,-0.024271954448295937,-0.022688047306481357
Shares Outstanding (CN¥ Million),-0.04612910917120386,-0.028430792812875513,-0.04241483068694488,-0.030525965230243205,-0.0412449677982163,-0.0328013115800878,-0.049307020586191,-0.02842523196548742,-0.01203868117643909,-0.030337694994998787,-0.0479691483391523,-0.04695764860560478,-0.047287276286707244,-0.047287276286707244,-0.04400690184572793,-0.02170408863005936,-0.04017627403782267,-0.042073911397879374,0.009625799840943815,-0.0407368975997423,-0.06388215952468303,-0.03388577756150965,-0.028464300067259515,-0.020500645229189665,-0.047598216957526536,-0.029374769523655253,-0.036571741674063844,0.058181034331626386,0.05058688060874284,-0.027922574321429187,-0.02177900177046295,-0.026040880355670863,-0.030153074182503205,-0.018804866418331886,-0.029060136794189072,-0.032381806126120946,-0.02981760843504361,-0.020596261104851233,-0.02517514908837152,-0.02602823910339872
